spectrum_id,scan,Precursor_MZ,Charge,Smiles,INCHI,InChIKey_smiles,InChIKey_inchi
CCMSLIB00000084868,133,287.125,1,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12.Cl,N/A,PYJBJMIBANAOFJ-UHFFFAOYSA-N,
CCMSLIB00000084869,134,505.213,1,Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1.Cl,N/A,AVRXPIQGQAHQTQ-UHFFFAOYSA-N,
CCMSLIB00000084870,135,377.154,1,CCc1cc2c(=O)c(c3nc4ccccc4n3C)c(C)oc2cc1OC(=O)C,N/A,HTTVYKXJCQENKW-UHFFFAOYSA-N,
CCMSLIB00000084871,136,358.127,1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3.Cl,N/A,XRSCTTPDKURIIJ-UHFFFAOYSA-N,
CCMSLIB00000084872,137,294.21,1,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,N/A,RGOVYLWUIBMPGK-UHFFFAOYSA-N,
CCMSLIB00000084873,138,242.057,1,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(cc1)S(=O)(=O)[O-],N/A,KVWNWTZZBKCOPM-UHFFFAOYSA-M,
CCMSLIB00000084874,139,250.067,1,Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2,N/A,GECHUMIMRBOMGK-UHFFFAOYSA-N,
CCMSLIB00000084875,140,195.095,1,Nc1cccc2nc3ccccc3cc12,N/A,LOMMDWBTANPFEJ-UHFFFAOYSA-N,
CCMSLIB00000084876,141,247.194,1,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21.Cl,N/A,UYDHDLDHBNHJQJ-HTMVYDOJSA-N,
CCMSLIB00000084877,142,348.195,1,COc1ccc(cc1)C(=O)N2CCN(CC(=O)N3CCOCC3)CC2,N/A,PSWBKVWMVVCATC-UHFFFAOYSA-N,
CCMSLIB00000084878,143,466.322,1,C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C.O.[Na+],N/A,YWROUPFMHKARON-HJRQWJHVSA-M,
CCMSLIB00000084879,144,208.173,1,CC(C)C(N)COc1c(C)cccc1C.I,N/A,AQLAXCGHPBMFIJ-UHFFFAOYSA-N,
CCMSLIB00000084880,145,294.136,1,CN1CCC(=C2c3ccccc3Sc4ccccc24)CC1.[O-]C(=O)/C=C\C(=O)[O-],N/A,IPANUAHQWFDVAG-BTJKTKAUSA-L,
CCMSLIB00000084881,146,282.115,1,CC(C(=O)O)c1ccc(cc1)N2Cc3ccccc3C2=O,N/A,RJMIEHBSYVWVIN-UHFFFAOYSA-N,
CCMSLIB00000084882,147,180.114,1,CC(C)NNC(=O)c1ccncc1.OP(=O)(O)O,N/A,YPDVTKJXVHYWFY-UHFFFAOYSA-N,
CCMSLIB00000084883,148,459.181,1,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1.[Na+],N/A,JCNPYMDDOUQTBK-UHFFFAOYSA-M,
CCMSLIB00000084884,149,415.28,1,C(CN1CCN(CCOC(c2ccccc2)c3ccccc3)CC1)Cc4ccccc4.Cl,N/A,YMGXBGVMAOTRFZ-UHFFFAOYSA-N,
CCMSLIB00000084885,150,329.157,1,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C.Cl,N/A,OTFDPNXIVHBTKW-UHFFFAOYSA-N,
CCMSLIB00000084886,151,282.19,1,CN1CCC(CC1)OC(c2ccccc2)c3ccccc3.Cl,N/A,LPRLDRXGWKXRMQ-UHFFFAOYSA-N,
CCMSLIB00000084887,152,328.017,1,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,N/A,BDYYDXJSHYEDGB-UHFFFAOYSA-N,
CCMSLIB00000084888,153,354.221,1,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34.[O-]C(=O)/C=C\C(=O)[O-],N/A,LWYXFDXUMVEZKS-ZVFOLQIPSA-L,
CCMSLIB00000084889,154,265.174,1,CN1CCN2C(C1)c3ccccc3Cc4ccccc24.Cl,N/A,YNPFMWCWRVTGKJ-UHFFFAOYSA-N,
CCMSLIB00000084890,155,382.087,1,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,N/A,RZEKVGVHFLEQIL-UHFFFAOYSA-N,
CCMSLIB00000084891,156,296.146,1,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.OC(=O)CCC(=O)O,N/A,PORMUFZNYQJOEI-UHFFFAOYSA-N,
CCMSLIB00000084892,157,383.178,1,CCCCN1CCC(COC(=O)c2cc(Cl)c(N)c3OCCOc23)CC1.Cl,N/A,YEQGKAOSYSXEPU-UHFFFAOYSA-N,
CCMSLIB00000084893,158,261.078,1,COc1c2ccoc2c(OC)c3oc(C)cc(=O)c13,N/A,HSMPDPBYAYSOBC-UHFFFAOYSA-N,
CCMSLIB00000084894,159,246.022,1,NC(=N)NC(=O)Cc1c(Cl)cccc1Cl.Cl,N/A,DGFYECXYGUIODH-UHFFFAOYSA-N,
CCMSLIB00000084895,160,448.259,1,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N,N/A,FEARKJXFXOBPLB-BZSNNMDCSA-N,
CCMSLIB00000084896,161,376.152,1,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,N/A,LNEPOXFFQSENCJ-UHFFFAOYSA-N,
CCMSLIB00000084897,162,292.114,1,CC1CNCCN1S(=O)(=O)c2cccc3cnccc23,N/A,BDVFVCGFMNCYPV-UHFFFAOYSA-N,
CCMSLIB00000084898,163,240.161,1,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,N/A,SOYAGMVKMXZVNZ-UHFFFAOYSA-N,
CCMSLIB00000084899,164,295.221,1,CC(CN(C)C)CN1c2ccccc2CCc3ccccc13.OC(=O)/C=C\C(=O)O,N/A,YDGHCKHAXOUQOS-BTJKTKAUSA-N,
CCMSLIB00000084900,165,591.39,1,CC[C@H]([C@H]1O[C@@](CC)(C[C@@H]1C)[C@H]2CC[C@](O)(CC)[C@H](C)O2)C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc3ccc(C)c(O)c3C(=O)[O-].[Na+],N/A,RDHDUYAKDYQPEW-HWLWSTNVSA-M,
CCMSLIB00000084901,166,288.117,1,O=c1n2CCc3c([nH]c4ccccc34)-c2nc5ccccc15,N/A,ACVGWSKVRYFWRP-UHFFFAOYSA-N,
CCMSLIB00000084902,167,345.184,1,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.O.[O-]C(=O)/C=C/C(=O)[O-],N/A,AXAGNMKWGBWLMO-JITBQSAISA-L,
CCMSLIB00000084903,168,435.222,1,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,N/A,XSFJVAJPIHIPKU-XWCQMRHXSA-N,
CCMSLIB00000084904,169,495.236,1,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,N/A,SXYZQZLHAIHKKY-GSTUPEFVSA-N,
CCMSLIB00000084905,170,263.084,1,Oc1[nH]c2ccccc2c1C3=Nc4ccccc4C3=O,N/A,JNLNPCNGMHKCKO-UHFFFAOYSA-N,
CCMSLIB00000084906,171,220.05,1,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,N/A,IPWKIXLWTCNBKN-UHFFFAOYSA-N,
CCMSLIB00000084907,172,391.197,1,Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1.Cl,N/A,GJNMJOHYRWHJQB-UHFFFAOYSA-N,
CCMSLIB00000084908,173,386.248,1,COc1ccccc1N2CCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2.Cl,N/A,JKGOYMAYLBLTFW-UHFFFAOYSA-N,
CCMSLIB00000084909,174,214.111,1,Nc1ccc(N=Nc2ccccc2)c(N)n1.Cl,N/A,QQBPIHBUCMDKFG-UHFFFAOYSA-N,
CCMSLIB00000084910,175,312.2,1,CCN(CC)CCOC(=O)C(c1ccccc1)c2ccccc2.Cl,N/A,LKPINBXAWIMZCG-UHFFFAOYSA-N,
CCMSLIB00000084911,176,267.173,1,CC(C)NCC(O)COc1ccc(CC(=O)N)cc1,N/A,METKIMKYRPQLGS-UHFFFAOYSA-N,
CCMSLIB00000084912,177,253.112,2,Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1,N/A,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,
CCMSLIB00000084913,178,505.214,1,Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1,N/A,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,
CCMSLIB00000084914,179,296.151,1,CN(C)CC/C=C/1\c2ccccc2CSc3ccccc13.Cl,N/A,XUPZAARQDNSRJB-SJDTYFKWSA-N,
CCMSLIB00000084915,180,277.173,1,CN1CCc2c(C1)c3ccccc3n2Cc4ccccc4.[O-]S(=O)(=O)c1ccc2ccccc2c1,N/A,YCDAPCCNEGKIRH-UHFFFAOYSA-M,
CCMSLIB00000084916,181,362.146,1,COc1cccc(OC)c1OCCNCC2CSc3ccccc3O2.Cl,N/A,OWRADFDDJVNMGL-UHFFFAOYSA-N,
CCMSLIB00000084917,182,377.211,1,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.OC(=O)/C=C\C(=O)O,N/A,OYFJQPXVCSSHAI-QFPUQLAESA-N,
CCMSLIB00000084918,183,445.164,1,C[C@@H]1C2[C@H](O)C3[C@H](N(C)C)C(=O)C(=C(O)[C@@]3(O)C(=C2C(=O)c4c(O)cccc14)O)C(=O)N.CCO.Cl.O,N/A,RRXFFFRYNLDYQX-BEQNREIPSA-N,
CCMSLIB00000084919,184,558.136,1,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=NOC)c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C,N/A,LTINZAODLRIQIX-OBEQYXGQSA-N,
CCMSLIB00000084920,185,213.066,1,FC(F)(F)c1ccccc1n2ccnc2,N/A,WZBWBNCQUTXYEL-UHFFFAOYSA-N,
CCMSLIB00000084921,186,278.216,1,CC(C)N[C@@H](C)[C@@H](O)COc1ccc(C)c2CCCc21.Cl,N/A,KBXMBGWSOLBOQM-LINSIKMZSA-N,
CCMSLIB00000084922,187,433.115,1,OC[C@H]1OC([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)cc(O)c3c(=O)cc(oc23)c4ccc(O)cc4,N/A,SGEWCQFRYRRZDC-YWFAZRBLSA-N,
CCMSLIB00000084923,188,483.132,1,COc1cc(ccc1O)C2Oc3cc(ccc3OC2CO)C4Oc5cc(O)cc(O)c5C(=O)C4O,N/A,SEBFKMXJBCUCAI-UHFFFAOYSA-N,
CCMSLIB00000084924,189,605.312,1,COc1cc(cc(OC)c1OC)C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2.Cl,N/A,YLKCJCKBCGPGER-UHFFFAOYSA-N,
CCMSLIB00000084925,190,303.158,2,COc1cc(cc(OC)c1OC)C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2.Cl,N/A,YLKCJCKBCGPGER-UHFFFAOYSA-N,
CCMSLIB00000084926,191,308.225,1,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,N/A,CHDPSNLJFOQTRK-UHFFFAOYSA-N,
CCMSLIB00000084927,192,386.259,1,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4.Cl,N/A,RICLFGYGYQXUFH-UHFFFAOYSA-N,
CCMSLIB00000084928,193,338.215,1,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c3ccccc3.Cl,N/A,MKMYPTLXLWOUSO-NFQNBQCWSA-N,
CCMSLIB00000084929,194,358.242,1,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2.Cl,N/A,SWIJYDAEGSIQPZ-UHFFFAOYSA-N,
CCMSLIB00000084930,195,298.147,2,COc1cc2CCN(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@@H](Cc7ccc(Oc(c1O)c32)cc7)N(C)CCc6cc5OC)c4,N/A,NGZXDRGWBULKFA-VSGBNLITSA-N,
CCMSLIB00000084931,196,595.283,1,COc1cc2CCN(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@@H](Cc7ccc(Oc(c1O)c32)cc7)N(C)CCc6cc5OC)c4,N/A,NGZXDRGWBULKFA-VSGBNLITSA-N,
CCMSLIB00000084932,197,338.179,1,CN(C)CC/C=C\1/c2ccccc2COc3ccc(CC(=O)O)cc13.Cl,N/A,HVRLZEKDTUEKQH-NOILCQHBSA-N,
CCMSLIB00000084933,198,405.266,1,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,N/A,PCZOHLXUXFIOCF-BXMDZJJMSA-N,
CCMSLIB00000084934,199,356.005,1,ON=C1C(=Nc2ccccc12)c3c(O)[nH]c4cc(Br)ccc34,N/A,JBFAMTBDRIBCKO-UHFFFAOYSA-N,
CCMSLIB00000084935,200,277.194,1,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12.Cl,N/A,GQWNECFJGBQMBO-UHFFFAOYSA-N,
CCMSLIB00000084936,201,306.084,1,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13,N/A,VGKDLMBJGBXTGI-SJCJKPOMSA-N,
CCMSLIB00000084937,202,361.203,1,C[C@@]12CCC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@H](O)[C@@H]31)C=O,N/A,PQSUYGKTWSAVDQ-ZVIOFETBSA-N,
CCMSLIB00000084938,203,405.217,1,Fc1ccc(cc1)C(N2CCN(C/C=C/c3ccccc3)CC2)c4ccc(F)cc4.Cl,N/A,NFKPPSNTQMFDIW-KQGICBIGSA-N,
CCMSLIB00000084939,204,437.009,1,Clc1ccc(C(Cn2ccnc2)OCc3csc4c(Cl)cccc34)c(Cl)c1.O[N+](=O)[O-],N/A,HAAITRDZHUANGT-UHFFFAOYSA-N,
CCMSLIB00000084940,205,544.184,1,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO.Cl,N/A,MWWSFMDVAYGXBV-RUELKSSGSA-N,
CCMSLIB00000084941,206,586.218,1,CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)[O-])CC2)c3cccc(/C=C/c4ccc5ccc(Cl)cc5n4)c3.[Na+],N/A,LBFBRXGCXUHRJY-HKHDRNBDSA-M,
CCMSLIB00000084942,207,289.217,1,C[C@@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]2CCC1=O,N/A,FMGSKLZLMKYGDP-USOAJAOKSA-N,
CCMSLIB00000084943,208,273.162,1,O=C(OCCN1CCCCC1)c2c[nH]c3ccccc23.Cl,N/A,LYMBEMCUJNDSBZ-UHFFFAOYSA-N,
CCMSLIB00000084944,209,276.173,1,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1.OC(=O)c1ccccc1O,N/A,HZOTZTANVBDFOF-PBCQUBLHSA-N,
CCMSLIB00000084945,210,196.593,2,O=C1N(c2ccccc2C1(Cc3ccncc3)Cc4ccncc4)c5ccccc5,N/A,YEJCDKJIEMIWRQ-UHFFFAOYSA-N,
CCMSLIB00000084946,211,392.177,1,O=C1N(c2ccccc2C1(Cc3ccncc3)Cc4ccncc4)c5ccccc5,N/A,YEJCDKJIEMIWRQ-UHFFFAOYSA-N,
CCMSLIB00000084947,212,310.129,1,CN1CCC(=C2c3ccsc3C(=O)Cc4ccccc24)CC1.OC(=O)/C=C/C(=O)O,N/A,YNQQEYBLVYAWNX-WLHGVMLRSA-N,
CCMSLIB00000084948,213,581.188,1,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc3cc(O)c4C(=O)CC(Oc4c3)c5ccc(O)cc5)[C@H](O)[C@H](O)[C@H]1O,N/A,DFPMSGMNTNDNHN-JJLSSNRUSA-N,
CCMSLIB00000084949,214,329.171,1,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1.[O-]C(=O)/C=C\C(=O)[O-],N/A,IFLZPECPTYCEBR-VIEYUMQNSA-L,
CCMSLIB00000084950,215,405.228,1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,N/A,ALEXXDVDDISNDU-JZYPGELDSA-N,
CCMSLIB00000084951,216,181.072,1,Cn1cnc2[nH]c(=O)n(C)c(=O)c12,N/A,QUNWUDVFRNGTCO-UHFFFAOYSA-N,
CCMSLIB00000084952,217,268.192,1,COc1ccc(OC)c(c1)[C@@H](O)[C@H](C)NC(C)(C)C.Cl,N/A,URPAECSKKQLCII-LPJGFKLNSA-N,
CCMSLIB00000084953,218,264.177,1,CNCCC=C1c2ccccc2CCc3ccccc13.Cl,N/A,SHAYBENGXDALFF-UHFFFAOYSA-N,
CCMSLIB00000084954,219,375.254,1,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,N/A,MDJRZSNPHZEMJH-MTMZYOSNSA-N,
CCMSLIB00000084955,220,362.117,1,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,N/A,IIBYAHWJQTYFKB-UHFFFAOYSA-N,
CCMSLIB00000084956,221,277.088,1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,N/A,OPXKTCUYRHXSBK-UHFFFAOYSA-N,
CCMSLIB00000084957,222,354.208,1,CC[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3.[Br-],N/A,XEDCWWFPZMHXCM-UHFFFAOYSA-M,
CCMSLIB00000084958,223,509.237,1,CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)COC(=O)C,N/A,WYQPLTPSGFELIB-JTQPXKBDSA-N,
CCMSLIB00000084959,224,256.171,1,CNCC[C@@H](Oc1ccccc1C)c2ccccc2.Cl,N/A,LUCXVPAZUDVVBT-UNTBIKODSA-N,
CCMSLIB00000084960,225,242.105,1,Nc1nc(OCc2ccccc2)c3[nH]cnc3n1,N/A,KRWMERLEINMZFT-UHFFFAOYSA-N,
CCMSLIB00000084961,226,226.098,1,CNC(=O)c1cc2c(c[nH]1)nc3ccccc32,N/A,LTODWURWNDCSOY-UHFFFAOYSA-N,
CCMSLIB00000084962,227,358.084,1,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)O)c2c1,N/A,CGIGDMFJXJATDK-UHFFFAOYSA-N,
CCMSLIB00000084963,228,231.102,1,COC1=CC(=O)OC(C1)/C=C/c2ccccc2,N/A,XEAQIWGXBXCYFX-BQYQJAHWSA-N,
CCMSLIB00000084964,229,323.159,1,C(C1CN2CCC1CC2)N3c4ccccc4Sc5ccccc35,N/A,HOKDBMAJZXIPGC-UHFFFAOYSA-N,
CCMSLIB00000084965,230,341.165,1,CCN1CCC[C@H]1CNC(=O)c2c(O)c(CC)cc(Cl)c2OC.Cl,N/A,HFJFXXDHVWLIKX-YDALLXLXSA-N,
CCMSLIB00000084966,231,182.118,1,CCNCC(O)c1cccc(O)c1,N/A,SQVIAVUSQAWMKL-UHFFFAOYSA-N,
CCMSLIB00000084967,232,422.045,1,NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,N/A,HDWIHXWEUNVBIY-UHFFFAOYSA-N,
CCMSLIB00000084968,233,290.143,1,CN(C)CCN(Cc1ccc(Cl)cc1)c2ccccn2.Cl,N/A,VEYWWAGBHABATA-UHFFFAOYSA-N,
CCMSLIB00000084969,234,352.191,1,C[N+]1(CCC2CC1)CC2OC(=O)C(O)(c3ccccc3)c4ccccc4.[Br-],N/A,GKEGFOKQMZHVOW-UHFFFAOYSA-M,
CCMSLIB00000084970,235,382.13,1,C[N+]1(C)CCc2cc3OCOc3cc2[C@H]1[C@@H]4OC(=O)c5c6OCOc6ccc45.[I-],N/A,HKJKCPKPSSVUHY-GRTNUQQKSA-M,
CCMSLIB00000084971,236,282.161,1,Cc1ccc(cc1)N(CC2=NCCN2)c3cccc(O)c3,N/A,MRBDMNSDAVCSSF-UHFFFAOYSA-N,
CCMSLIB00000084972,237,300.291,1,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,N/A,WWUZIQQURGPMPG-KRWOKUGFSA-N,
CCMSLIB00000084973,238,239.074,1,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,N/A,POGQSBRIGCQNEG-UHFFFAOYSA-N,
CCMSLIB00000084974,239,258.185,1,CN1CC[C@]23CCCC[C@@H]3[C@@H]1Cc4ccc(O)cc42.OC(C(O)C(=O)O)C(=O)O,N/A,RWTWIZDKEIWLKQ-YPYJQMNVSA-N,
CCMSLIB00000084975,240,253.123,1,CN=C(NCCSCc1[nH]cnc1C)NC#N,N/A,AQIXAKUUQRKLND-UHFFFAOYSA-N,
CCMSLIB00000084976,241,285.076,1,COc1ccc(cc1)c2cc(=O)c3c(O)cc(O)cc3o2,N/A,DANYIYRPLHHOCZ-UHFFFAOYSA-N,
CCMSLIB00000084977,242,256.17,1,CN(C)CCOC(c1ccccc1)c2ccccc2.Cn1c(=O)n(C(=O)[O-])c2nc(Cl)[nH]c2c1=O,N/A,NTZCUBODONTYCA-UHFFFAOYSA-M,
CCMSLIB00000084978,243,387.171,1,CCCc1c(nn(c1c2ccc(O)cc2)c3ccc(O)cc3)c4ccc(O)cc4,N/A,IOTXSIGGFRQYKW-UHFFFAOYSA-N,
CCMSLIB00000084979,244,268.103,1,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,N/A,OIRDTQYFTABQOQ-UHTZMRCNSA-N,
CCMSLIB00000084980,245,383.154,1,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc4cccnc24)CC1,N/A,JCCNYMKQOSZNPW-UHFFFAOYSA-N,
CCMSLIB00000084981,246,347.221,1,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,N/A,WHBHBVVOGNECLV-UHFFFAOYSA-N,
CCMSLIB00000084982,247,358.201,1,O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC6CCC6)c54.O.Cl,N/A,IUGXDRGXUYNFHK-XSFMULHUSA-N,
CCMSLIB00000084983,248,308.149,1,COc1cc(=O)n(C)c2c(OCC(O)C(C)(C)O)cccc12,N/A,IUPYLWAXGAJZQC-UHFFFAOYSA-N,
CCMSLIB00000084984,249,235.108,1,COC1(COc2ccccc2O1)C3=NCCN3.Cl,N/A,IMPOOMVZVWKSAP-UHFFFAOYSA-N,
CCMSLIB00000084985,250,204.138,1,CCN(C(=O)/C=C/C)c1ccccc1C,N/A,DNTGGZPQPQTDQF-XBXARRHUSA-N,
CCMSLIB00000084986,251,381.034,1,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1.O[N+](=O)[O-],N/A,DDXORDQKGIZAME-UHFFFAOYSA-N,
CCMSLIB00000084987,252,342.149,1,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,N/A,BGRJTUBHPOOWDU-UHFFFAOYSA-N,
CCMSLIB00000084988,253,271.06,1,Oc1ccc(cc1)c2cc(=O)c3c(O)cc(O)cc3o2,N/A,KZNIFHPLKGYRTM-UHFFFAOYSA-N,
CCMSLIB00000084989,254,242.145,1,CCNc1nc(NC(C)(C)C)nc(SC)n1,N/A,IROINLKCQGIITA-UHFFFAOYSA-N,
CCMSLIB00000084990,255,252.146,1,Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1,N/A,DGWXOLHKVGDQLN-UHFFFAOYSA-N,
CCMSLIB00000084991,256,286.07,1,Nc1nc(Cl)nc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,N/A,PTOAARAWEBMLNO-KVQBGUIXSA-N,
CCMSLIB00000084992,257,394.193,1,Cc1nc2ccccn2c(=O)c1CCN3CCC(CC3)C(=O)c4ccc(F)cc4,N/A,HXCNRYXBZNHDNE-UHFFFAOYSA-N,
CCMSLIB00000084993,258,197.6,2,Cc1nc2ccccn2c(=O)c1CCN3CCC(CC3)C(=O)c4ccc(F)cc4,N/A,HXCNRYXBZNHDNE-UHFFFAOYSA-N,
CCMSLIB00000084994,259,237.16,1,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,N/A,HCBIBCJNVBAKAB-UHFFFAOYSA-N,
CCMSLIB00000084995,260,326.212,1,CC(C(O)c1ccc(O)cc1)N2CCC(Cc3ccccc3)CC2.O.OC(C(O)C(=O)O)C(=O)O,N/A,NZPCOCBMEYADME-UHFFFAOYSA-N,
CCMSLIB00000084996,261,242.093,1,Oc1ccccc1C=NNC(=O)c2ccncc2,N/A,VBIZUNYMJSPHBH-UHFFFAOYSA-N,
CCMSLIB00000084997,262,297.107,1,O=C1CN=C(c2c3CCCCc3sc2N1)c4ccccc4,N/A,AIZFEOPQVZBNGH-UHFFFAOYSA-N,
CCMSLIB00000084998,263,210.112,1,COC(=O)C(C)(N)Cc1ccc(O)cc1.Cl,N/A,OOVDEPZODSXAMU-UHFFFAOYSA-N,
CCMSLIB00000084999,264,233.103,1,CCOC(=O)NNc1nncc2ccccc12.Cl,N/A,OMCOKCNIYWULQH-UHFFFAOYSA-N,
CCMSLIB00000085000,265,251.15,1,CCCn1c(=O)n(CCC)c2ncn(C)c2c1=O,N/A,QVAYTZAGDQIWMB-UHFFFAOYSA-N,
CCMSLIB00000085001,266,288.233,1,OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3.Cl,N/A,ZFSPFXJSEHCTTR-UHFFFAOYSA-N,
CCMSLIB00000085002,267,377.212,1,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,N/A,FAOZLTXFLGPHNG-KNAQIMQKSA-N,
CCMSLIB00000085003,268,404.234,1,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]3[C@H]1Cc4cn(C)c5cccc3c45,N/A,WZHJKEUHNJHDLS-QTGUNEKASA-N,
